,zip_month,AWND,PRCP,SNOW,SNWD,TMAX,TMIN,WT08,WT11
104,49715-Sep,0.0,0.5172061208163521,-0.41536846151602264,-0.26912451975426094,0.33763420444143927,0.18195055430214604,-0.5848518475934876,-0.6409112297955961
105,49715-Oct,0.0,0.6594551556255759,-0.18827868375351028,-0.2662273623503334,-0.5041636115160532,-0.3183665982393437,-0.5848518475934876,-0.6409112297955961
106,49715-Nov,0.0,-0.33223881937370375,2.19318575615927,0.5339733069292627,-1.3512687847826257,-0.9787162325871902,-0.5848518475934876,-0.6409112297955961
107,49715-Dec,0.0,0.13113929277781902,3.7919770508634896,4.322058761397799,-2.0498328056009996,-1.7834119409422478,-0.5848518475934876,-0.6409112297955961
108,01921-Jan,38.879765395894395,-0.10315887931663248,2.2229822145241194,0.8295091731685574,-1.4224515623278693,-1.409495309774487,1.7098347284269313,1.5602784808731267
109,01921-Feb,40.777419354838706,0.3418330238614259,2.7813172773211003,2.0842008537927974,-1.2942410164395846,-1.4135504456754717,1.7098347284269313,1.5602784808731267
110,01921-Mar,42.0909090909091,0.7622619152945916,0.7759549276853949,0.8309314140759491,-0.9007660901203325,-0.933009748316524,1.7098347284269313,1.5602784808731267
111,01921-Apr,39.3454545454545,0.33589709348320146,-0.17491050756629728,-0.20357817713602094,-0.22203420943497915,-0.2980721905116304,1.7098347284269313,1.5602784808731267
112,01921-May,33.7008797653959,-0.2154267534452267,-0.41536846151602264,-0.26912451975426094,0.3908457922859898,0.3325181301420581,1.7098347284269313,-0.6409112297955961
113,01921-Jun,30.972727272727298,0.5253242730515428,-0.41536846151602264,-0.26912451975426094,0.7561318448843206,0.8245652986767943,1.7098347284269313,1.5602784808731267
114,01921-Jul,28.266862170088,0.35712132604793134,-0.41536846151602264,-0.26912451975426094,1.1158113043913596,1.2135533254383506,1.7098347284269313,-0.6409112297955961
115,01921-Aug,26.932551319648105,0.05520932959906081,-0.41536846151602264,-0.26912451975426094,1.0356812501862325,1.0881113359528565,1.7098347284269313,1.5602784808731267
116,01921-Sep,28.242424242424196,-0.1905385988477443,-0.41536846151602264,-0.26912451975426094,0.7021884237225089,0.6867616357949291,1.7098347284269313,-0.6409112297955961
117,01921-Oct,31.768328445747798,0.7821483342223624,-0.23830153658307718,-0.2659323790510244,0.08961936292048601,0.05265952351741885,1.7098347284269313,1.5602784808731267
118,01921-Nov,34.569696969697,0.005426994216545449,-0.28988810393766035,-0.2554077963363931,-0.5740734063622366,-0.5737765155687912,1.7098347284269313,1.5602784808731267
119,01921-Dec,36.850439882698005,0.8654905080923758,1.5510908014855118,0.2243614697540091,-1.1669971812791098,-1.0714997072745582,1.7098347284269313,1.5602784808731267
120,44645-Jan,44.529585798816605,-0.7415235613466779,1.3447895801002334,0.5620436016379703,-1.7229966084647994,-1.5184364678418703,1.7098347284269313,-0.6409112297955961
121,44645-Feb,42.758064516129,-0.6187775649883889,2.549670645691049,0.9356168868467386,-1.6402830578393157,-1.5048925503689858,1.7098347284269313,-0.6409112297955961
122,44645-Mar,41.3401759530792,-0.13483571143435966,0.18508545222625095,0.02575781800883095,-0.9255719964641113,-0.8388539653711578,1.7098347284269313,-0.6409112297955961
123,44645-Apr,42.3981481481482,-0.02293195045159687,-0.41536846151602264,-0.26912451975426094,-0.19836829038297737,-0.26325063070200705,1.7098347284269313,-0.6409112297955961
124,44645-May,33.058823529411804,0.24810759319842884,-0.41536846151602264,-0.26912451975426094,0.41237024285518686,0.3902170646921295,1.7098347284269313,-0.6409112297955961
125,44645-Jun,30.7308868501529,0.6224664164199241,-0.41536846151602264,-0.26912451975426094,0.8062136115900429,0.9199802703249309,1.7098347284269313,-0.6409112297955961
126,44645-Jul,22.9090909090909,0.3513361859962191,-0.41536846151602264,-0.26912451975426094,0.9487143583844168,1.058417036122045,1.7098347284269313,-0.6409112297955961
127,44645-Aug,19.941348973607,-0.15811770980792925,-0.41536846151602264,-0.26912451975426094,0.8723793284384531,0.8943630698281058,1.7098347284269313,-0.6409112297955961
128,44645-Sep,21.468085106383,-0.011239004439087328,-0.41536846151602264,-0.26912451975426094,0.5793814246070887,0.49700644860105636,1.7098347284269313,-0.6409112297955961
129,44645-Oct,29.912023460410598,-0.07188296591205008,-0.41536846151602264,-0.26912451975426094,-0.06754099285061023,-0.06727540930819056,1.7098347284269313,-0.6409112297955961
130,44645-Nov,35.782208588957,-0.4156468349225496,-0.3691220556082562,-0.26912451975426094,-0.7965581430975454,-0.665251040611157,1.7098347284269313,-0.6409112297955961
131,44645-Dec,41.1029411764706,-0.3779530317730902,1.043962569351274,0.0009450850193900294,-1.4470178262345772,-1.0625194501076005,1.7098347284269313,-0.6409112297955961
132,02916-Jan,39.618768328445704,0.06949139410173212,1.4735237195662407,0.22581531601488794,-1.4628931948912707,-1.2303282277605456,1.7098347284269313,-0.6409112297955961
133,02916-Feb,42.4565916398714,0.549572566667021,1.8516389477693929,0.7488743636532156,-1.3975697993620857,-1.2216633868210927,1.7098347284269313,-0.6409112297955961
134,02916-Mar,45.5777126099707,0.7450872807660608,0.34211421433005207,-0.06302600959777187,-0.9290404693337134,-0.7553133007515275,1.7098347284269313,1.5602784808731267
135,02916-Apr,43.5575757575758,0.6411475978369193,-0.30039086514465996,-0.26203754598836254,-0.2881014294705638,-0.15415757214298664,1.7098347284269313,-0.6409112297955961
136,02916-May,39.1876832844575,-0.09646981113184233,-0.41536846151602264,-0.26912451975426094,0.2641035698899388,0.4369018859224457,1.7098347284269313,-0.6409112297955961
137,02916-Jun,36.7727272727273,0.8386076854145674,-0.41536846151602264,-0.26912451975426094,0.6833591163358347,0.9506967132479183,1.7098347284269313,-0.6409112297955961
138,02916-Jul,34.583577712609994,0.42509672165558227,-0.41536846151602264,-0.26912451975426094,1.0432133594029072,1.3727886171548955,1.7098347284269313,-0.6409112297955961
139,02916-Aug,32.5131964809384,-0.1736652736969107,-0.41536846151602264,-0.26912451975426094,0.9427466103127451,1.2303248161752436,1.7098347284269313,-0.6409112297955961
140,02916-Sep,34.1545454545455,0.1294700388253982,-0.41536846151602264,-0.26912451975426094,0.5949601581278249,0.8376925363891436,1.7098347284269313,-0.6409112297955961
141,02916-Oct,36.609970674486796,0.6398700460754962,-0.39504053659924937,-0.26871365015879484,-7.067605966818059e-05,0.2100174095544613,1.7098347284269313,-0.6409112297955961
142,02916-Nov,37.3787878787879,0.19578823285572966,-0.35179911736839425,-0.26772018854719354,-0.6317587407566847,-0.4163143292162205,1.7098347284269313,-0.6409112297955961
143,02916-Dec,38.498533724340206,0.7105572260823872,0.7449280949176882,-0.06568085929155223,-1.1769917108166266,-0.8859807360449646,1.7098347284269313,-0.6409112297955961
144,97435-Jan,0.0,1.3163698608729089,-0.3253763812792061,-0.23325338697810974,-0.8214471861385343,-0.5147550530178258,-0.5848518475934876,-0.6409112297955961
145,97435-Feb,0.0,1.4966904440764817,-0.3885009328469542,-0.2645961896943406,-0.5735759605079178,-0.3748969824611909,-0.5848518475934876,-0.6409112297955961
146,97435-Mar,0.0,1.6692634040275192,-0.31129757870577485,-0.26318108655061545,-0.33916043906440135,-0.28812089740710656,-0.5848518475934876,-0.6409112297955961
147,97435-Apr,0.0,0.29853473064920966,-0.41536846151602264,-0.26912451975426094,-0.0803204714882386,-0.20799218000274616,-0.5848518475934876,-0.6409112297955961
148,97435-May,0.0,-0.622602914186854,-0.41536846151602264,-0.26912451975426094,0.31369961211669306,0.09158440127245561,-0.5848518475934876,1.5602784808731267
149,97435-Jun,0.0,-1.0592135347380605,-0.41536846151602264,-0.26912451975426094,0.63746829245068,0.36294566119103233,-0.5848518475934876,-0.6409112297955961
150,97435-Jul,0.0,-1.5306421870772866,-0.41536846151602264,-0.26912451975426094,1.1215472952563763,0.5769250595187384,-0.5848518475934876,-0.6409112297955961
151,97435-Aug,0.0,-1.5661548648138617,-0.41536846151602264,-0.26912451975426094,1.18600476836065,0.5434446582342661,-0.5848518475934876,-0.6409112297955961
152,97435-Sep,0.0,-0.923588157650669,-0.41536846151602264,-0.26912451975426094,0.8446804796216313,0.2751613006269184,-0.5848518475934876,-0.6409112297955961
153,97435-Oct,0.0,0.5590727365423896,-0.41536846151602264,-0.26912451975426094,0.13168329593055608,0.055319181563382,-0.5848518475934876,-0.6409112297955961
154,97435-Nov,0.0,1.7691173317951403,-0.4072005639551982,-0.26463392577817324,-0.5061202620573998,-0.1591692023041058,-0.5848518475934876,-0.6409112297955961
155,97435-Dec,0.0,2.4873183644653283,-0.1460871403440803,-0.22416496096083363,-0.9306338001295488,-0.4868755786771998,-0.5848518475934876,1.5602784808731267
156,06050-Jan,29.706744868035198,-0.1407622896527793,2.0782695794440937,0.011847517983372876,-1.5241656348753694,-1.2791303145380004,1.7098347284269313,-0.6409112297955961
157,06050-Feb,31.732258064516103,0.5588891301325353,3.6565927573966595,1.2105011209840288,-1.433914853162639,-1.264888137310737,1.7098347284269313,-0.6409112297955961
158,06050-Mar,35.344117647058795,0.3947247363840782,0.8870589707527796,0.5838909469562001,-0.9108843371078789,-0.7610080979793549,1.7098347284269313,-0.6409112297955961
159,06050-Apr,33.0909090909091,0.652543118501288,-0.298150332135522,-0.2571270083011663,-0.18557300689608588,-0.14290565410382916,1.7098347284269313,-0.6409112297955961
160,06050-May,28.8495575221239,0.096790023720758,-0.41536846151602264,-0.26912451975426094,0.41045747679441486,0.4798715852943623,1.7098347284269313,-0.6409112297955961
161,06050-Jun,26.6545454545455,0.9850681477238176,-0.41536846151602264,-0.26912451975426094,0.8114522901157458,1.002946999314812,1.7098347284269313,-0.6409112297955961
162,06050-Jul,24.6519174041298,0.4885524765978319,-0.41536846151602264,-0.26912451975426094,1.1255086172751925,1.381873451540873,1.7098347284269313,-0.6409112297955961
163,06050-Aug,22.208211143695003,0.11287994448959142,-0.41536846151602264,-0.26912451975426094,1.015083828443696,1.2423089224294046,1.7098347284269313,-0.6409112297955961
164,06050-Sep,24.9135802469136,0.1313381569670961,-0.41536846151602264,-0.26912451975426094,0.6743186539657695,0.828865600686009,1.7098347284269313,-0.6409112297955961
165,06050-Oct,26.1597633136095,0.6774734564116426,-0.40969013065661675,-0.26912451975426094,0.01073568534003333,0.16552832470195117,1.7098347284269313,-0.6409112297955961
166,06050-Nov,27.475757575757605,-0.23873604690359512,-0.2503889424014294,-0.25228111152919763,-0.6767814407718732,-0.48886980071009517,1.7098347284269313,-0.6409112297955961
167,06050-Dec,28.1700879765396,0.6518018974321595,1.1649530247165474,-0.08661423043442064,-1.2678232392444673,-0.9423234290509747,1.7098347284269313,-0.6409112297955961
168,05360-Jan,0.0,0.1815250545491039,4.353925647695875,2.2916951343464236,-1.9883800284690998,-2.040757743523948,-0.5848518475934876,1.5602784808731267
169,05360-Feb,0.0,0.9658907028615448,6.318401866628785,4.525967652663988,-1.7805524710647362,-1.886109274107934,-0.5848518475934876,1.5602784808731267
170,05360-Mar,0.0,0.5996999555930491,2.4901596209407644,4.250629653812201,-1.2140918711203277,-1.39186270430586,-0.5848518475934876,1.5602784808731267
171,05360-Apr,0.0,0.4802313677218981,0.8146138211749205,0.662232910508302,-0.5255482755612869,-0.7648974567453921,-0.5848518475934876,1.5602784808731267
172,05360-May,0.0,0.3802541806379196,-0.37967830043502904,-0.26668434793329254,0.1139958942642204,-0.07628198775649189,-0.5848518475934876,1.5602784808731267
173,05360-Jun,0.0,1.6680892423271234,-0.41536846151602264,-0.26912451975426094,0.4556982012053854,0.4889205606780532,-0.5848518475934876,-0.6409112297955961
174,05360-Jul,0.0,1.115256108603027,-0.41536846151602264,-0.26912451975426094,0.7916697513079134,0.7859294216615064,-0.5848518475934876,-0.6409112297955961
175,05360-Aug,0.0,0.8681927774586419,-0.41536846151602264,-0.26912451975426094,0.6867988255283554,0.5987301579832497,-0.5848518475934876,-0.6409112297955961
176,05360-Sep,0.0,0.6024090305958335,-0.41536846151602264,-0.26912451975426094,0.36547901745248956,0.20267392893197966,-0.5848518475934876,1.5602784808731267
177,05360-Oct,0.0,1.6695942535402823,-0.026973588196653003,-0.23329556728371598,-0.35504817133775896,-0.3432341920763097,-0.5848518475934876,1.5602784808731267
178,05360-Nov,0.0,0.1604924757159975,0.2494378969901894,-0.1639789047044027,-0.963483547074795,-0.9376673933823811,-0.5848518475934876,1.5602784808731267
179,05360-Dec,0.0,1.3595941721152327,4.882032484368228,1.1946458221239262,-1.6102783627668729,-1.4227980700178255,-0.5848518475934876,1.5602784808731267
192,64492-Jan,37.9208633093525,-1.3057448675668697,0.46335114519721254,0.042786854773053364,-1.5507801774100973,-1.58546708974916,-0.5848518475934876,-0.6409112297955961
193,64492-Feb,38.085714285714296,-0.6821960583272045,1.2766182132067563,0.07465029127468184,-1.3796172063023306,-1.405023163257855,-0.5848518475934876,-0.6409112297955961
194,64492-Mar,32.7616279069767,-0.5160732505077869,-0.08037542009393871,-0.16889446220798357,-0.5840552824890429,-0.5513546788931798,-0.5848518475934876,-0.6409112297955961
195,64492-Apr,32.3801169590643,0.4405117094183796,-0.41536846151602264,-0.26912451975426094,-0.09466322490896782,-0.029242903094849722,-0.5848518475934876,-0.6409112297955961
196,64492-May,27.194736842105304,1.1984976323192154,-0.41536846151602264,-0.26912451975426094,0.45123813898206067,0.6756251931051166,-0.5848518475934876,-0.6409112297955961
197,64492-Jun,26.770053475935804,0.9490134675890143,-0.41536846151602264,-0.26912451975426094,0.995350745576027,1.3267673687087005,-0.5848518475934876,-0.6409112297955961
198,64492-Jul,19.164102564102603,0.5554431584457855,-0.41536846151602264,-0.26912451975426094,1.1714172156424267,1.5175978756453252,-0.5848518475934876,-0.6409112297955961
199,64492-Aug,18.064516129032302,0.5512850890336157,-0.41536846151602264,-0.26912451975426094,1.093927171226669,1.3685707329805274,-0.5848518475934876,-0.6409112297955961
200,64492-Sep,18.4725274725275,0.32468838463300265,-0.41536846151602264,-0.26912451975426094,0.7281748442900662,0.8536139120219078,-0.5848518475934876,-0.6409112297955961
201,64492-Oct,24.9720670391061,-0.04133019501393249,-0.41536846151602264,-0.26912451975426094,0.0998617100325024,0.11541878000748967,-0.5848518475934876,-0.6409112297955961
202,64492-Nov,30.893939393939398,-0.6323485393597027,-0.37489482745681246,-0.2677994264498416,-0.5221393079476794,-0.5740513469002074,-0.5848518475934876,-0.6409112297955961
203,64492-Dec,30.8333333333333,0.1439750722675605,0.16091391253517726,-0.19565768667296005,-1.2825023980018955,-1.243867684003777,-0.5848518475934876,-0.6409112297955961
204,86445-Jan,0.0,-1.7242635931831198,-0.41536846151602264,-0.26912451975426094,-0.11243107624197668,-0.5085283241808058,-0.5848518475934876,-0.6409112297955961
205,86445-Feb,0.0,-1.7242635931831198,-0.41536846151602264,-0.26912451975426094,0.45080883098954433,0.03309725433789485,-0.5848518475934876,-0.6409112297955961
206,86445-Mar,0.0,-1.7242635931831198,-0.41536846151602264,-0.26912451975426094,0.8625368895678162,0.4394942702648949,-0.5848518475934876,-0.6409112297955961
207,86445-Apr,0.0,-1.7242635931831198,-0.41536846151602264,-0.26912451975426094,1.2326334906377518,0.9191072766839639,-0.5848518475934876,-0.6409112297955961
208,86445-May,0.0,-1.7242635931831198,-0.41536846151602264,-0.26912451975426094,1.8855652761923318,1.4867471419007479,-0.5848518475934876,-0.6409112297955961
209,86445-Jun,0.0,-1.7242635931831198,-0.41536846151602264,-0.26912451975426094,2.3919898735537073,1.7843194187792222,-0.5848518475934876,-0.6409112297955961
210,86445-Jul,0.0,-1.7242635931831198,-0.41536846151602264,-0.26912451975426094,2.738728930578488,2.2104462181823648,-0.5848518475934876,-0.6409112297955961
211,86445-Aug,0.0,-1.66460433639981,-0.41536846151602264,-0.26912451975426094,2.459888749175407,2.0988637357732247,-0.5848518475934876,-0.6409112297955961
212,86445-Sep,0.0,-1.547539616978337,-0.41536846151602264,-0.26912451975426094,2.191709372762158,1.7273538892811708,-0.5848518475934876,-0.6409112297955961
228,78580-Jan,0.0,-0.9332736317084066,-0.41536846151602264,-0.26912451975426094,0.24729744363964296,0.2391842626896491,-0.5848518475934876,-0.6409112297955961
229,78580-Feb,0.0,-1.2477591160874757,-0.41536846151602264,-0.26912451975426094,0.558964519840379,0.5300364573109365,-0.5848518475934876,-0.6409112297955961
230,78580-Mar,0.0,-0.7892403323247016,-0.41536846151602264,-0.26912451975426094,0.8482062379199842,0.8321437808888389,-0.5848518475934876,-0.6409112297955961
231,78580-Apr,0.0,-0.8175335576403092,-0.41536846151602264,-0.26912451975426094,1.177669308442015,1.1979503993904166,-0.5848518475934876,-0.6409112297955961
232,78580-May,0.0,-0.15866383305499818,-0.41536846151602264,-0.26912451975426094,1.3641081605458525,1.5306649789924986,-0.5848518475934876,-0.6409112297955961
233,78580-Jun,0.0,-0.7233442677930133,-0.41536846151602264,-0.26912451975426094,1.6197841812479836,1.8335947562500896,-0.5848518475934876,-0.6409112297955961
