zip,city,state,cws_id,cws_name,cws_dist
07675,WESTWOOD,NJ,US1NJBG0005,WESTWOOD 0.8 ESE,1230.0
07677,WOODCLIFF LAKE,NJ,USC00289832,WOODCLIFF LAKE,925.0
07885,WHARTON,NJ,US1NJMS0063,MINE HILL TWP 1.1 ENE,912.0
07981,WHIPPANY,NJ,US1NJMS0047,MORRISTOWN 1.4 E,4557.0
08888,WHITEHOUSE,NJ,US1NJHN0011,READINGTON TWP 1.8 ENE,3035.0
07095,WOODBRIDGE,NJ,US1NJMD0043,WOODBRIDGE TWP 1.1 ESE,785.0
07481,WYCKOFF,NJ,USC00285503,MIDLAND PARK,1308.0
10451,BRONX,NY,USC00300961,BRONX,1768.0
10001,NEW YORK,NY,USC00305816,NEW YORK WB CITY,2512.0
02478,BELMONT,MA,US1MAMD0018,BELMONT 0.2 ESE,1652.0
02479,WAVERLEY,MA,US1MAMD0054,BELMONT 0.3 SE,1054.0
02445,BROOKLINE,MA,USC00191447,CHESTNUT HILL,1691.0
02420,LEXINGTON,MA,US1MAMD0052,LEXINGTON 0.6 SW,862.0
02492,NEEDHAM,MA,US1MANF0017,NEEDHAM 1.2 E,1878.0
02456,NEW TOWN,MA,USC00195317,NEWTON,3606.0
02460,NEWTONVILLE,MA,US1MAMD0119,WATERTOWN 1.1 W,2345.0
02462,NEWTON LOWER FALLS,MA,US1MAMD0071,NEWTON 2.2 NNW,3865.0
02471,WATERTOWN,MA,US1MASF0004,BRIGHTON 0.5 W,1472.0
02457,BABSON PARK,MA,USC00195203,NEEDHAM,2647.0
02481,WELLESLEY HILLS,MA,US1MANF0035,WELLESLEY 0.1 W,1733.0
02493,WESTON,MA,USC00196915,ROBERTS DAM,926.0
02184,BRAINTREE,MA,US1MANF0005,WEYMOUTH 0.5 NW,4269.0
02186,MILTON,MA,USC00194795,MILTON,1987.0
02169,QUINCY,MA,US1MANF0027,QUINCY 1.5 SW,2787.0
01718,VILLAGE OF NAGOG WOODS,MA,US1MAMD0053,ACTON 4.0 ENE,2091.0
01719,BOXBOROUGH,MA,US1MAMD0083,BOXBOROUGH 1.4 SSE,2200.0
01720,ACTON,MA,US1MAMD0012,ACTON 1.3 SW,2278.0
02475,ARLINGTON HEIGHTS,MA,USC00190166,ARLINGTON,792.0
02150,CHELSEA,MA,US1MASF0010,CHELSEA 0.8 N,1978.0
02152,WINTHROP,MA,US1MASF0002,WINTHROP 0.2 N,1578.0
02148,MALDEN,MA,US1MAMD0008,MELROSE 0.9 SSE,1398.0
02153,MEDFORD,MA,USC00194615,MEDFORD,1420.0
02156,WEST MEDFORD,MA,US1MAMD0044,MEDFORD 1.2 W,344.0
02143,SOMERVILLE,MA,USC00191099,"CAMBRIDGE ""B""",744.0
02180,STONEHAM,MA,USC00194635,MELROSE HIGHLANDS,1948.0
01913,AMESBURY,MA,US1MAES0027,AMESBURY 1.2 ENE,1621.0
01810,ANDOVER,MA,USC00190130,ANDOVER,548.0
01586,WEST MILLBURY,MA,USC00194771,MILLBURY,1111.0
02054,MILLIS,MA,US1MANF0011,MILLIS 2.0 SW,2882.0
01529,MILLVILLE,MA,US1MAWR0048,UXBRIDGE 1.9 WSW,6413.0
02350,MONPONSETT,MA,USC00196262,PEMBROKE,1961.0
02553,MONUMENT BEACH,MA,US1MABA0014,NORTH FALMOUTH 0.5 ENE,7159.0
02554,NANTUCKET,MA,US1MANT0002,NANTUCKET 2.2 E,3248.0
01760,NATICK,MA,USC00195177,NATICK (1),366.0
01531,NEW BRAINTREE,MA,USC00193402,HARDWICK 2 ESE,4449.0
01950,NEWBURYPORT,MA,US1MAES0024,NEWBURYPORT 0.8 SW,1665.0
01951,NEWBURY,MA,US1MAES0019,WEST NEWBURY 1.8 SSE,2969.0
01952,SALISBURY,MA,USC00197150,SALISBURY,5378.0
02056,NORFOLK,MA,USC00190360,BAKER'S BRIDGE,2222.0
02351,ABINGTON,MA,US1MAPL0015,ABINGTON 1.2 NNE,2706.0
01862,NORTH BILLERICA,MA,USC00190655,BILLERICA,1945.0
01532,NORTHBOROUGH,MA,US1MAWR0018,NORTHBOROUGH 0.6 SSE,866.0
01534,NORTHBRIDGE,MA,US1MAWR0069,NORTHBRIDGE 1.7 WNW,2794.0
01535,NORTH BROOKFIELD,MA,US1MAWR0063,RUTLAND 3.1 SW,9776.0
02355,NORTH CARVER,MA,US1MAPL0006,MIDDLEBOROUGH 5.5 E,3295.0
02650,NORTH CHATHAM,MA,US1MABA0020,CHATHAM 0.6 E,2478.0
01863,NORTH CHELMSFORD,MA,USC00194313,LOWELL,2472.0
02651,NORTH EASTHAM,MA,US1MABA0030,EASTHAM 0.6 SW,1422.0
02356,NORTH EASTON,MA,US1MANF0031,STOUGHTON 1.2 E,7507.0
02565,SILVER BEACH,MA,US1MABA0057,FALMOUTH 5.7 N,1409.0
01536,NORTH GRAFTON,MA,US1MAWR0031,GRAFTON 1.3 W,3649.0
02059,NORTH MARSHFIELD,MA,US1MAPL0013,MARSHFIELD 2.9 E,5122.0
01537,NORTH OXFORD,MA,US1MAWR0041,AUBURN 2.6 SW,1756.0
02358,NORTH PEMBROKE,MA,US1MAPL0018,PEMBROKE 1.7 ENE,1278.0
01864,NORTH READING,MA,US1MAMD0069,NORTH READING 1.5 NW,3328.0
01430,ASHBURNHAM,MA,USC00190190,ASHBURNHAM,1874.0
01431,ASHBY,MA,USC00199708,WILLARD BROOK SF,1689.0
01721,ASHLAND,MA,USC00190218,ASHLAND,552.0
01501,AUBURN,MA,US1MAWR0032,AUBURN 1.9 ESE,2762.0
02322,AVON,MA,USC00190862,"BROCKTON ""B""",3164.0
01432,AYER,MA,US1MAMD0025,AYER 0.1 SW,578.0
01436,BALDWINVILLE,MA,USC00190666,BIRCH HILL DAM,5635.0
02630,BARNSTABLE,MA,USW00094720,HYANNIS BARNSTABLE MUNI AP,3865.0
01730,BEDFORD,MA,USC00190538,BEDFORD,1690.0
01731,HANSCOM AFB,MA,USW00014702,BEDFORD HANSCOM FLD,1353.0
02019,BELLINGHAM,MA,US1MANF0026,BELLINGHAM 2.4 S,3323.0
01503,BERLIN,MA,US1MAWR0028,BERLIN 1.3 WSW,2343.0
01915,BEVERLY,MA,USC00190595,BEVERLY FARMS,2663.0
01504,BLACKSTONE,MA,US1RIPR0010,WOONSOCKET 0.3 W,1322.0
01740,BOLTON,MA,US1MAMD0115,HUDSON 1.4 NW,3117.0
02108,BOSTON,MA,USC00190768,BOSTON,551.0
02129,CHARLESTOWN,MA,US1MASF0001,BOSTON 0.5 WSW,2621.0
02130,JAMAICA PLAIN,MA,USC00193890,JAMAICA PLAIN,1195.0
01921,BOXFORD,MA,US1MAES0012,BOXFORD 2.4 S,3367.0
01505,BOYLSTON,MA,USC00190801,BOYLSTON,1094.0
02631,BREWSTER,MA,US1MABA0033,BREWSTER 1.5 ESE,2767.0
02324,BRIDGEWATER,MA,US1MAPL0021,BRIDGEWATER 0.1 ESE,890.0
01506,BROOKFIELD,MA,USC00192107,E BRIMFIELD LAKE,11300.0
01803,BURLINGTON,MA,US1MAMD0087,WOBURN 0.5 NW,3397.0
02532,BUZZARDS BAY,MA,USC00192451,E WAREHAM,5241.0
01922,BYFIELD,MA,US1MAES0014,BYFIELD 1.8 ESE,1423.0
02138,CAMBRIDGE,MA,USC00191103,"CAMBRIDGE ""C""",663.0
02021,CANTON,MA,USW00054704,NORWOOD MEM AP,5787.0
01741,CARLISLE,MA,US1MAMD0060,BILLERICA 2.0 W,4028.0
02330,CARVER,MA,USC00197643,SOUTH CARVER,3881.0
02632,CENTERVILLE,MA,USC00193821,HYANNIS,3053.0
01507,CHARLTON,MA,USC00191343,CHARLTON,663.0
02633,CHATHAM,MA,US1MABA0065,CHATHAM 0.2 SSE,411.0
01824,CHELMSFORD,MA,US1MAMD0062,CHELMSFORD 1.2 E,1473.0
02535,CHILMARK,MA,US1MADK0009,WEST TISBURY 0.4 S,6346.0
01510,CLINTON,MA,USC00191563,"CLINTON ""B""",792.0
02025,COHASSET,MA,USC00191582,COHASSET,366.0
01742,CONCORD,MA,USC00191622,CONCORD,1371.0
02635,COTUIT,MA,USC00191650,COTUIT,667.0
02652,NORTH TRURO,MA,USC00195891,NORTH TRURO,2065.0
01538,NORTH UXBRIDGE,MA,US1MAWR0062,UXBRIDGE 2.7 WSW,1952.0
02061,NORWELL,MA,US1MAPL0037,SCITUATE 1.2 NW,5192.0
02062,NORWOOD,MA,USC00196004,NORWOOD RIVER GAGE,902.0
02557,OAK BLUFFS,MA,US1MADK0006,OAK BLUFFS 0.3 SW,970.0
02653,ORLEANS,MA,US1MABA0037,ORLEANS 0.8 W,1313.0
01540,OXFORD,MA,US1MAWR0068,OXFORD 0.9 SSW,1045.0
01960,PEABODY,MA,USC00196245,PEABODY,1151.0
01463,PEPPERELL,MA,USC00192369,EAST PEPPERELL,1318.0
01866,PINEHURST,MA,US1MAMD0085,WILMINGTON 2.2 WNW,4676.0
02360,PLYMOUTH,MA,US1MAPL0007,PLYMOUTH 0.6 ENE,1256.0
02367,PLYMPTON,MA,US1MAPL0017,PLYMPTON 0.9 NNE,1465.0
01965,PRIDES CROSSING,MA,USC00197124,SALEM CG AIR STN,3017.0
01541,PRINCETON,MA,USC00196644,PRINCETON,550.0
02657,PROVINCETOWN,MA,USC00196681,PROVINCETOWN,1772.0
02368,RANDOLPH,MA,USC00196770,RANDOLPH,366.0
01867,READING,MA,USC00196783,READING,2160.0
02370,ROCKLAND,MA,USW00014790,SOUTH WEYMOUTH NAS,2939.0
01966,ROCKPORT,MA,US1MAES0022,ROCKPORT 1.0 E,1039.0
01969,ROWLEY,MA,USC00193876,IPSWICH,5046.0
01543,RUTLAND,MA,USC00199442,WEST RUTLAND,2838.0
02561,SAGAMORE,MA,USC00197190,SANDWICH,2896.0
02562,SAGAMORE BEACH,MA,US1MAPL0002,SAGAMORE BEACH 1.0 NW,3190.0
01970,SALEM,MA,USC00197122,"SALEM ""B""",744.0
02563,SANDWICH,MA,US1MABA0064,SANDWICH 1.5 SSE,1345.0
02067,SHARON,MA,USC00192913,FOXBORO,5933.0
02070,SHELDONVILLE,MA,US1MANF0003,FRANKLIN 0.7 NE,5435.0
01770,SHERBORN,MA,US1MAMD0075,SHERBORN 2.3 WNW,4406.0
01464,SHIRLEY,MA,USW00004779,FT DEVENS AAF,5061.0
01545,SHREWSBURY,MA,US1MAWR0030,SHREWSBURY 1.6 NNE,2303.0
01745,FAYVILLE,MA,US1MAMD0032,ASHLAND 1.5 N,3730.0
01772,SOUTHBOROUGH,MA,US1MAMD0037,FRAMINGHAM 0.8 W,4668.0
01550,SOUTHBRIDGE,MA,US1MAWR0006,SOUTHBRIDGE 0.6 E,775.0
02659,SOUTH CHATHAM,MA,USW00094624,CHATHAM MUNI AP,2371.0
02660,SOUTH DENNIS,MA,USC00197667,SOUTH DENNIS,1292.0
02375,SOUTH EASTON,MA,USC00195984,NORTON W,6894.0
01982,SOUTH HAMILTON,MA,US1MAES0002,BEVERLY 2.8 NW,3914.0
02661,SOUTH HARWICH,MA,US1MABA0036,HARWICH 2.6 ENE,4141.0
01561,SOUTH LANCASTER,MA,US1MAWR0053,CLINTON 0.2 E,1397.0
02662,SOUTH ORLEANS,MA,US1MABA0051,ORLEANS 3.0 S,159.0
02663,SOUTH WELLFLEET,MA,USC00191147,CAMP WELLFLEET,1144.0
02664,SOUTH YARMOUTH,MA,US1MABA0001,YARMOUTH 2.3 SSE,1370.0
02673,WEST YARMOUTH,MA,US1MABA0025,HYANNIS 0.9 SE,3650.0
01562,SPENCER,MA,USC00194125,LEICESTER,6141.0
01564,STERLING,MA,USC00198159,STERLING 2 NNW,4670.0
01467,STILL RIVER,MA,US1MAWR0055,HARVARD 2.1 S,3193.0
01775,STOW,MA,USW00004769,MAYNARD,2016.0
01776,SUDBURY,MA,US1MAMD0100,SUDBURY 1.6 N,3380.0
01468,TEMPLETON,MA,US1MAWR0039,GARDNER 1.2 SW,5185.0
01469,TOWNSEND,MA,US1MAMD0036,TOWNSEND 2.6 S,3147.0
01474,WEST TOWNSEND,MA,US1MAMD0047,WEST TOWNSEND 0.5 W,1970.0
02666,TRURO,MA,US1MABA0052,TRURO 0.8 E,811.0
02568,VINEYARD HAVEN,MA,US1MADK0001,VINEYARD HAVEN 0.6 ESE,523.0
01880,WAKEFIELD,MA,US1MAMD0081,WAKEFIELD 0.5 NNW,1541.0
02081,WALPOLE,MA,USC00198760,WALPOLE 1 SSE,903.0
01778,WAYLAND,MA,USC00193640,HOBBS BROOK,2318.0
01570,WEBSTER,MA,USC00198918,WEBSTER,1563.0
01571,DUDLEY,MA,USC00192010,DUDLEY,1875.0
02667,WELLFLEET,MA,US1MABA0034,WELLFLEET 0.2 ENE,457.0
02637,CUMMAQUID,MA,US1MABA0022,YARMOUTH 0.9 NNW,2440.0
01923,DANVERS,MA,US1MAES0041,DANVERS 0.8 ESE,1216.0
02026,DEDHAM,MA,USC00193826,HYDE PARK,5099.0
02639,DENNIS PORT,MA,USC00199227,W HARWICH,1212.0
02030,DOVER,MA,USC00191323,CHARLES RIVER VILLAGE,1144.0
01826,DRACUT,MA,USC00191992,DRACUT,4650.0
01827,DUNSTABLE,MA,USC00192026,DUNSTABLE,3095.0
02333,EAST BRIDGEWATER,MA,US1MAPL0022,EAST BRIDGEWATER 0.3 WSW,454.0
01516,DOUGLAS,MA,USC00378820,WALLUM LAKE,6331.0
02536,EAST FALMOUTH,MA,US1MABA0003,FALMOUTH 3.0 E,767.0
02537,EAST SANDWICH,MA,US1MABA0010,EAST SANDWICH 2.3 SE,1342.0
01438,EAST TEMPLETON,MA,US1MAWR0040,GARDNER 1.4 SSW,5986.0
02032,EAST WALPOLE,MA,USC00198755,WALPOLE,2672.0
02539,EDGARTOWN,MA,USC00192501,EDGARTOWN,1155.0
01929,ESSEX,MA,USC00190593,BEVERLY,7210.0
02540,FALMOUTH,MA,US1MABA0013,FALMOUTH 0.6 NNW,987.0
02543,WOODS HOLE,MA,USC00199891,WOODS HOLE GOLF CLUB,1392.0
01521,HOLLAND,MA,USC00192770,FISKDALE,3700.0
01420,FITCHBURG,MA,USC00192812,"FITCHBURG ""C""",1690.0
02644,FORESTDALE,MA,USW00014704,FALMOUTH OTIS AFB,3611.0
02035,FOXBORO,MA,US1MANF0008,FOXBOROUGH 0.4 S,569.0
01440,GARDNER,MA,USC00193052,GARDNER,455.0
01930,GLOUCESTER,MA,USC00192150,EAST GLOUCESTER,897.0
01450,GROTON,MA,USC00193270,GROTON,1089.0
02341,HANSON,MA,US1MAPL0043,HANSON 0.7 NW,1544.0
02645,HARWICH,MA,US1MABA0024,HARWICH 0.7 N,1380.0
01830,HAVERHILL,MA,US1MAES0020,HAVERHILL 0.7 N,1686.0
01833,GEORGETOWN,MA,US1MAES0046,GEORGETOWN 1.3 ENE,1999.0
01834,GROVELAND,MA,US1MAES0004,GROVELAND 0.5 WSW,1079.0
02018,ACCORD,MA,US1MAPL0001,HINGHAM 3.5 SSE,2436.0
02043,HINGHAM,MA,US1MAPL0036,HINGHAM 0.8 ESE,464.0
01520,HOLDEN,MA,USC00193690,HOLDEN,0.0
01746,HOLLISTON,MA,USC00193695,HOLLISTON,272.0
01747,HOPEDALE,MA,US1MAWR0020,MILFORD 1.2 SW,1968.0
01748,HOPKINTON,MA,US1MAMD0106,HOLLISTON 2.4 W,3948.0
01452,HUBBARDSTON,MA,USC00193772,HUBBARDSTON,899.0
02045,HULL,MA,US1MANF0010,QUINCY 2.9 E,5486.0
01522,JEFFERSON,MA,USC00196720,QUINAPOXET,1597.0
01840,LAWRENCE,MA,USC00194105,LAWRENCE,482.0
01845,NORTH ANDOVER,MA,USW00094723,LAWRENCE MUNI AP,2224.0
01453,LEOMINSTER,MA,US1MAWR0013,LEOMINSTER 1.5 S,1501.0
01773,LINCOLN,MA,US1MAMD0080,LINCOLN 1.5 SW,2097.0
01460,LITTLETON,MA,US1MAMD0105,LITTLETON 0.9 WSW,1504.0
01850,LOWELL,MA,US1MAMD0034,CHELMSFORD 2.0 ENE,2092.0
01462,LUNENBURG,MA,US1MAWR0058,LUNENBURG 0.6 NE,1342.0
01901,LYNN,MA,USC00199289,WEST LYNN,661.0
01907,SWAMPSCOTT,MA,USC00198301,SWAMPSCOTT,1108.0
01908,NAHANT,MA,US1MAES0045,NAHANT 0.4 N,427.0
01526,MANCHAUG,MA,USC00195514,NORTHBRIDGE,6343.0
01944,MANCHESTER,MA,USC00194405,MANCHESTER,2312.0
02345,MANOMET,MA,US1MAPL0039,PLYMOUTH 6.6 SE,3979.0
02048,MANSFIELD,MA,USC00194449,MANSFIELD,3434.0
01945,MARBLEHEAD,MA,USC00194502,MARBLEHEAD,1185.0
01752,MARLBOROUGH,MA,US1MAMD0090,MARLBOROUGH 0.1 SW,1243.0
02648,MARSTONS MILLS,MA,USC00194525,MARSTON MILLS,3138.0
01754,MAYNARD,MA,US1MAMD0051,MAYNARD 0.7 ESE,428.0
02052,MEDFIELD,MA,USC00198757,WALPOLE 2,4932.0
01756,MENDON,MA,USC00194667,MENDON,1379.0
01860,MERRIMAC,MA,USC00193946,KENOZA LAKE,5271.0
02344,MIDDLEBORO,MA,USC00194711,MIDDLEBORO,2536.0
01949,MIDDLETON,MA,USC00194744,MIDDLETON,1025.0
01757,MILFORD,MA,US1MAWR0007,MILFORD 0.5 W,1591.0
02668,WEST BARNSTABLE,MA,US1MABA0059,BARNSTABLE 3.6 W,634.0
01580,WESTBOROUGH,MA,US1MAWR0010,WESTBOROUGH 0.3 WSW,1182.0
01583,WEST BOYLSTON,MA,US1MAWR0025,HOLDEN 2.0 ESE,3718.0
01585,WEST BROOKFIELD,MA,USC00193110,GILBERTVILLE,8661.0
02574,WEST FALMOUTH,MA,USC00199175,WEST FALMOUTH,557.0
01886,WESTFORD,MA,US1MAMD0093,WESTFORD 1.5 SSW,2262.0
01472,WEST GROTON,MA,USC00199226,WEST GROTON,1319.0
01473,WESTMINSTER,MA,US1MAWR0044,WESTMINSTER 0.6 WSW,1005.0
02090,WESTWOOD,MA,US1MANF0001,NORWOOD 1.3 NW,1411.0
01588,WHITINSVILLE,MA,USC00195524,NORTHBRIDGE 2,750.0
02382,WHITMAN,MA,US1MAPL0028,WHITMAN 0.1 SSW,395.0
01887,WILMINGTON,MA,US1MAMD0045,WILMINGTON 1.5 NE,2865.0
01475,WINCHENDON,MA,USC00199780,WINCHENDON 2,896.0
01890,WINCHESTER,MA,US1MAMD0007,WINCHESTER 0.7 SE,571.0
01801,WOBURN,MA,US1MAMD0066,WOBURN 1.2 SE,1197.0
01784,WOODVILLE,MA,US1MAWR0001,MILFORD 2.3 NNW,5821.0
01601,WORCESTER,MA,USC00199929,WORCESTER,2842.0
01611,CHERRY VALLEY,MA,US1MAWR0043,LEICESTER 2.4 ESE,763.0
02364,KINGSTON,MA,USC00196486,PLYMOUTH-KINGSTON,1460.0
04406,ABBOT,ME,USC00173417,GUILFORD,5467.0
04001,ACTON,ME,US1MEYK0048,ACTON 2.7 NW,4787.0
04606,ADDISON,ME,USC00179891,WOODLAND,9553.0
04910,ALBION,ME,USC00170177,ALBION,1534.0
04002,ALFRED,ME,USC00177479,SANFORD 2 NNW,5863.0
04535,ALNA,ME,USC00171823,DAMARISCOTTA MILLS,7616.0
04216,ANDOVER,ME,USC00175805,NORTH ANDOVER,3449.0
04911,ANSON,ME,USC00174927,MADISON,1090.0
04732,ASHLAND,ME,USC00170238,ASHLAND,8662.0
04912,ATHENS,ME,US1MESM0017,HARMONY 3.0 SSE,8719.0
04210,AUBURN,ME,US1MEAN0026,AUBURN 1.1 NNE,2033.0
04330,AUGUSTA,ME,USC00170271,AUGUSTA LANDFILL,1490.0
04003,BAILEY ISLAND,ME,US1MECM0073,CLIFF ISLAND 0.2 E,9891.0
04401,BANGOR,ME,USC00170350,BANGOR,3689.0
04609,BAR HARBOR,ME,USC00171070,CADILLAC,3814.0
04004,BAR MILLS,ME,US1MEYK0045,SACO 2.2 W,8891.0
04635,FRENCHBORO,ME,US1MEHN0022,FRENCHBORO 0.1 ESE,857.0
04530,BATH,ME,USC00170409,BATH,2124.0
04915,BELFAST,ME,USC00170480,BELFAST,3262.0
04917,BELGRADE,ME,US1MEKB0025,SIDNEY 2.6 NNW,7362.0
04918,BELGRADE LAKES,ME,US1MEKB0002,SIDNEY 4.6 N,9343.0
04612,BERNARD,ME,USC00178301,SOUTHWEST HARBOR 3 SSE,4056.0
03901,BERWICK,ME,US1MEYK0068,BERWICK 0.5 N,1640.0
04217,BETHEL,ME,USC00170571,BETHEL,1930.0
04286,WEST BETHEL,ME,US1MEOX0019,BETHEL 2.4 WNW,3195.0
04005,BIDDEFORD,ME,US1MEYK0028,BIDDEFORD 1.5 NNE,3008.0
04006,BIDDEFORD POOL,ME,US1MEYK0049,BIDDEFORD 3.5 SE,5049.0
04920,BINGHAM,ME,USC00170600,BINGHAM WYMAN DAM,3535.0
04613,BIRCH HARBOR,ME,US1MEHN0014,PROSPECT HARBOR 1.5 E,4925.0
04734,BLAINE,ME,USC00170833,BRIDGEWATER,8059.0
04614,BLUE HILL,ME,US1MEHN0012,BLUE HILL 0.1 WSW,705.0
04537,BOOTHBAY,ME,US1MELN0026,TREVETT 0.3 NE,3702.0
04008,BOWDOINHAM,ME,US1MESG0016,TOPSHAM 3.7 NE,4957.0
04410,BRADFORD,ME,USC00178010,SOUTH LAGRANGE,10908.0
04411,BRADLEY,ME,USR0000MSUN,SUNKHAZE MEADOWS MAINE,2452.0
04009,BRIDGTON,ME,USC00170844,BRIDGTON 3 NW,2407.0
04539,BRISTOL,ME,US1MELN0005,ROUND POND 0.7 SSW,3217.0
04616,BROOKLIN,ME,US1MEHN0026,BROOKLIN 2.8 SE,3445.0
04921,BROOKS,ME,US1MEWL0016,MONROE 3.0 S,8563.0
04617,BROOKSVILLE,ME,US1MEHN0008,BROOKLIN 2.5 NW,8322.0
04413,BROOKTON,ME,USC00178792,TOPSFIELD 2,9883.0
04010,BROWNFIELD,ME,USW00054772,FRYEBURG E SLOPES AP,7735.0
04414,BROWNVILLE,ME,USC00175347,MILO,5092.0
04415,BROWNVILLE JUNCTION,ME,USC00170398,BARNARD,10213.0
04011,BRUNSWICK,ME,USW00014611,BRUNSWICK NAS,2412.0
04219,BRYANT POND,ME,USC00179538,WEST PARIS,6083.0
04220,BUCKFIELD,ME,USC00178817,TURNER,8284.0
04416,BUCKSPORT,ME,US1MEHN0042,BUCKSPORT 3.3 NNW,6131.0
04922,BURNHAM,ME,US1MESM0032,PITTSFIELD 1.2 NNW,11209.0
04619,CALAIS,ME,USR0000MMOO,MOOSEHORN MAINE,6662.0
04923,CAMBRIDGE,ME,USC00171120,CAMBRIDGE,1500.0
04843,CAMDEN,ME,US1MEKX0007,CAMDEN 0.4 SSW,1434.0
04847,HOPE,ME,USC00179593,W ROCKPORT 1 NNW,7507.0
04924,CANAAN,ME,USC00177827,SKOWHEGAN,12606.0
04221,CANTON,ME,US1MEOX0004,HARTFORD 3.0 NE,3320.0
03902,CAPE NEDDICK,ME,US1MEYK0033,YORK BEACH 0.6 ESE,1060.0
04925,CARATUNK,ME,US1MESM0008,BINGHAM 13.5 WNW,12185.0
04418,GREENBUSH,ME,US1MEPN0007,ARGYLE 0.9 S,7613.0
04736,CARIBOU,ME,USW00014607,CARIBOU MUNI AP,2381.0
04419,CARMEL,ME,USC00171205,CARMEL,1111.0
04015,CASCO,ME,US1MECM0055,NAPLES 2.6 NE,3784.0
04016,CENTER LOVELL,ME,USC00174817,LOVELL,2432.0
04017,CHEBEAGUE ISLAND,ME,US1MECM0078,CHEBEAGUE ISLAND 1.2 SW,1454.0
04622,CHERRYFIELD,ME,US1MEWS0009,HARRINGTON 2.7 WSW,4689.0
04927,CLINTON,ME,USC00172740,FAIRFIELD,8397.0
04623,COLUMBIA FALLS,ME,USC00174183,JONESBORO,5615.0
04341,COOPERS MILLS,ME,US1MELN0003,JEFFERSON 4.4 NW,3155.0
04928,CORINNA,ME,USC00171628,CORINNA,1442.0
04020,CORNISH,ME,USC00171670,CORNISH,0.0
04625,CRANBERRY ISLES,ME,US1MEHN0003,SOUTHWEST HARBOR 2.6 SE,3042.0
04738,CROUSEVILLE,ME,USW00014604,PRESQUE ISLE AP,8826.0
04021,CUMBERLAND CENTER,ME,US1MECM0039,CUMBERLAND CENTER 1.0 SSW,1666.0
04563,CUSHING,ME,USC00176881,TENANTS HARBOR,2743.0
04626,CUTLER,ME,US1MEWS0011,WHITING 2.3 WSW,9532.0
04543,DAMARISCOTTA,ME,USC00175675,NEWCASTLE,2669.0
04424,DANFORTH,ME,USC00171833,DANFORTH,163.0
04223,DANVILLE,ME,USW00014784,LEWISTON NAAF,2738.0
04627,DEER ISLE,ME,US1MEHN0011,DEER ISLE 0.5 E,578.0
04022,DENMARK,ME,USC00173794,HIRAM,9635.0
04628,DENNYSVILLE,ME,US1MEWS0028,DENNYSVILLE 3.1 NW,4773.0
04929,DETROIT,ME,US1MEPN0032,NEWPORT 2.6 ESE,6620.0
04224,DIXFIELD,ME,US1MEOX0024,DIXFIELD 0.2 NNE,1229.0
04932,DIXMONT,ME,US1MEPN0026,ETNA 3.2 WSW,13352.0
04426,DOVER FOXCROFT,ME,USC00171975,DOVER-FOXCROFT WWTP,2555.0
04342,DRESDEN,ME,US1MELN0004,DRESDEN 1.5 NW,1752.0
04225,DRYDEN,ME,US1MEFR0002,TEMPLE 1.8 W,7124.0
04739,EAGLE LAKE,ME,USC00172111,EAGLE LAKE,1063.0
04226,EAST ANDOVER,ME,USC00177940,SOUTH ANDOVER,2134.0
04024,EAST BALDWIN,ME,USC00176011,NORTH SEBAGO,4590.0
04427,CORINTH,ME,US1MEPN0001,CORINTH 4.7 SSW,6169.0
04428,EDDINGTON,ME,US1MEPN0037,ORONO 1.0 E,7516.0
04027,LEBANON,ME,USW00014791,SANFORD,8164.0
04228,EAST LIVERMORE,ME,USC00174230,KENTS HILL,4162.0
04630,EAST MACHIAS,ME,USC00172320,EAST MACHIAS,967.0
04430,EAST MILLINOCKET,ME,US1MEPN0045,MILLINOCKET 2.7 ESE,6702.0
04740,EASTON,ME,USC00172390,EASTON,2699.0
04431,EAST ORLAND,ME,US1MEHN0055,SURRY 2.2 NNW,12406.0
04028,EAST PARSONSFIELD,ME,US1MEYK0046,PARSONSFIELD 3.9 NE,6026.0
04230,EAST POLAND,ME,US1MECM0027,AUBURN 5.1 SW,3619.0
04631,EASTPORT,ME,USC00172426,EASTPORT,1473.0
04231,STONEHAM,ME,USC00171315,CENTER LOVELL,7624.0
04935,EAST VASSALBORO,ME,US1MEKB0008,VASSALBORO 8.6 SSE,8071.0
04030,EAST WATERBORO,ME,US1MEYK0015,NORTH WATERBORO 0.3 SE,3831.0
04234,EAST WILTON,ME,US1MEFR0020,FARMINGTON 0.6 SW,6193.0
04343,EAST WINTHROP,ME,USC00172539,EAST WINTHROP,1478.0
03903,ELIOT,ME,US1MEYK0020,SOUTH ELIOT 0.7 WSW,3076.0
04605,ELLSWORTH,ME,US1MEHN0057,ELLSWORTH 2.9 E,4197.0
04936,EUSTIS,ME,USC00172700,EUSTIS,222.0
04435,EXETER,ME,US1MEPN0009,STETSON 2.0 NE,6932.0
04940,FARMINGTON FALLS,ME,US1MEFR0012,FARMINGTON 5.2 SE,481.0
04742,FORT FAIRFIELD,ME,USC00172868,FT FAIRFIELD 5 NE,6560.0
04737,CLAYTON LAKE,ME,USC00171472,CLAYTON LAKE,253.0
04743,FORT KENT,ME,USC00172883,FT KENT 2,2524.0
04744,FORT KENT MILLS,ME,USC00172878,FT KENT,2593.0
04438,FRANKFORT,ME,US1MEWL0014,FRANKFORT 0.8 W,1935.0
